序號,PCode,法規名稱,連結
1185,J0160034,放射性物料管理法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160034
1186,J0160035,核子反應器設施管制法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160035
1187,J0160036,核子保防作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160036
1188,J0160037,低放射性廢棄物最終處置及其設施安全管理規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160037
1189,J0160038,放射性廢棄物處理貯存及其設施安全管理規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160038
1190,J0160039,核子反應器設施停止運轉後再起動管制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160039
1191,J0160040,核能同級品零組件檢證作業及檢證機構認可管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160040
1192,J0160041,放射性廢棄物運作許可辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160041
1193,J0160042,放射性物質或可發生游離輻射設備操作人員管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160042
1194,J0160043,核子反應器運轉人員執照管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160043
1195,J0160044,放射性廢棄物處理貯存最終處置設施建造執照申請審核辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160044
1196,J0160045,核子原料核子燃料生產貯存設施建造執照申請審核辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160045
1197,J0160046,核子反應器設施建廠執照申請審核辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160046
1198,J0160047,核子反應器設施異常事件報告及立即通報作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160047
1199,J0160048,核子反應器設施監查工作範圍及監查機構認可辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160048
1200,J0160049,核子事故緊急應變基金收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160049
1201,J0160050,核子事故分類通報及應變辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160050
1202,J0160053,核能安全委員會科學技術研究發展成果歸屬及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160053
1203,J0160054,核子反應器設施除役許可申請審核及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160054
1204,J0160056,核子事故緊急應變法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160056
1205,J0160057,核子反應器運轉人員健康檢查實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160057
1206,J0160058,核子反應器設施運轉執照申請審核辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160058
1207,J0160059,核能安全委員會輻射偵測中心規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160059
1208,J0160060,核子事故緊急應變法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160060
1209,J0160061,核子燃料運作安全管理規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160061
1210,J0160062,核子原料運作安全管理規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160062
1211,J0160063,輻射醫療曝露品質保證標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160063
1212,J0160064,輻射醫療曝露品質保證組織與專業人員設置及委託相關機構管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160064
1213,J0160065,放射性物料研究發展獎勵辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160065
1214,J0160066,一定活度或比活度以下放射性廢棄物管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160066
1215,J0160067,核子反應器設施委託檢查辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160067
1216,J0160068,核子反應器設施停役申請審核及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160068
1217,J0160069,研究用核子反應器設施緊急應變管制辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160069
1218,J0160070,高放射性廢棄物最終處置及其設施安全管理規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160070
1219,J0160071,核子反應器設施安全設計準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160071
1220,J0160072,放射性物料設施委託檢查辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160072
1221,J0160073,核能安全委員會及所屬機關提供政府資訊收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160073
1222,J0160074,低放射性廢棄物最終處置設施場址禁置地區之範圍及認定標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160074
1223,J0160075,天然放射性物質衍生廢棄物管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160075
1224,J0160076,天然放射性物質管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160076
1225,J0160078,核能安全委員會專業獎章頒給辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160078
1226,J0160079,低放射性廢棄物最終處置設施場址設置條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160079
1227,J0160080,放射性廢棄物處理設施運轉人員資格管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160080
1228,J0160081,核能安全委員會場地設施使用規費收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160081
1229,J0160082,核能安全委員會及所屬機關公務人員交代條例施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160082
1230,J0160083,游離輻射設備製造業個人資料檔案安全維護管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160083
1231,J0160084,輻射災害潛勢資料公開辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160084
1232,J0160085,核能安全委員會所管特定非公務機關資通安全管理作業辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160085
1233,J0160086,原子能業務財團法人會計處理及財務報告編製準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160086
1234,J0160087,原子能業務財團法人管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160087
1235,J0160088,輻射災害全民防救災教育表彰辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160088
1236,J0160089,國家原子能科技研究院公有財產保管使用收益辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160089
1237,J0160090,國家原子能科技研究院董事長董事與監事遴聘解聘及補聘辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160090
1238,J0160091,國家原子能科技研究院董事監事院長或與該等職務相當之人違反利益迴避處置準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160091
1239,J0160092,國家原子能科技研究院績效評鑑辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160092
1240,J0160093,行政院原子能委員會核能研究所改制行政法人隨同移轉繼續任用人員人事管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0160093
1241,K0040035,機車車型排氣審驗合格證明核發撤銷及廢止辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=K0040035
1242,K0060044,通訊保障及監察法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=K0060044
1243,K0060053,通訊保障及監察法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=K0060053
1244,M0110013,農業用地興建農舍辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=M0110013
1245,N0000001,行政院勞工委員會組織條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000001
1246,N0000002,行政院勞工委員會職業訓練局組織條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000002
1247,N0000003,行政院勞工委員會職業訓練局職業訓練中心組織通則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000003
1248,N0000007,職工福利委員會組織準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000007
1249,N0000010,勞動部積欠工資墊償基金管理委員會組織規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000010
1250,N0000014,直轄市勞動檢查機構組織準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000014
1251,N0000015,行政院勞工委員會勞工安全衛生研究所組織條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000015
1252,N0000016,勞工保險局組織條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000016
1253,N0000017,勞工保險監理委員會組織條例,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000017
1254,N0000020,大量解僱勞工時勞動市場變動趨勢評估委員會組織辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000020
1255,N0000026,勞工退休基金監理會組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000026
1256,N0000030,勞動部組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000030
1257,N0000031,勞動部勞動及職業安全衛生研究所組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000031
1258,N0000032,勞動部職業安全衛生署組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000032
1259,N0000033,勞動部勞動力發展署組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000033
1260,N0000034,勞動部勞動基金運用局組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000034
1261,N0000035,勞動部勞工保險局組織法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000035
1262,N0000036,勞動部勞動力發展署各分署組織準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000036
1263,N0000037,勞動部勞動力發展署技能檢定中心組織規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000037
1264,N0000038,勞動部編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000038
1265,N0000039,勞動部勞工保險局編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000039
1266,N0000040,勞動部勞動力發展署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000040
1267,N0000041,勞動部勞動基金運用局編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000041
1268,N0000042,勞動部職業安全衛生署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000042
1269,N0000043,勞動部勞動及職業安全衛生研究所編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000043
1270,N0000044,勞動部勞動力發展署北基宜花金馬分署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000044
1271,N0000045,勞動部勞動力發展署桃竹苗分署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000045
1272,N0000046,勞動部勞動力發展署中彰投分署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000046
1273,N0000047,勞動部勞動力發展署雲嘉南分署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000047
1274,N0000048,勞動部勞動力發展署高屏澎東分署編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000048
1275,N0000049,勞動部勞動力發展署技能檢定中心編制表,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0000049
1276,N0010001,行政院勞工委員會會議規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010001
1277,N0010008,勞動業務財團法人監督準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010008
1278,N0010012,勞動部及所屬機關提供政府資訊收費標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010012
1279,N0010022,勞動部科學技術研究發展成果歸屬及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010022
1280,N0010024,勞動部及所屬各機關（構）公務人員交代條例施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010024
1281,N0010025,勞動部處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010025
1282,N0010026,勞動部勞工保險局處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010026
1283,N0010027,勞動部勞動力發展署處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010027
1284,N0010028,勞動部勞動基金運用局處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010028
1285,N0010029,勞動部職業安全衛生署處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010029
1286,N0010030,勞動部勞動及職業安全衛生研究所處務規程,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010030
1287,N0010031,勞動部勞動力發展署北基宜花金馬分署辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010031
1288,N0010032,勞動部勞動力發展署桃竹苗分署辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010032
1289,N0010033,勞動部勞動力發展署中彰投分署辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010033
1290,N0010034,勞動部勞動力發展署雲嘉南分署辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010034
1291,N0010035,勞動部勞動力發展署高屏澎東分署辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010035
1292,N0010036,勞動部勞動力發展署技能檢定中心辦事細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010036
1293,N0010037,勞動財團法人會計處理及財務報告編製準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010037
1294,N0010038,勞動財團法人工作計畫經費預算工作報告及財務報表編製辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010038
1295,N0010039,勞動部專業獎章頒給辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0010039
1296,N0020001,工會法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020001
1297,N0020002,工會法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020002
1298,N0020005,全國性工會理、監事缺額補選辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020005
1299,N0020006,團體協約法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020006
1300,N0020007,勞資爭議處理法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020007
1301,N0020008,勞資會議實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020008
1302,N0020010,大量解僱勞工時禁止事業單位代表人及實際負責人出國處理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020010
1303,N0020011,大量解僱勞工訴訟及必要生活費用補助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020011
1304,N0020012,大量解僱勞工保護法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020012
1305,N0020014,工會財務處理準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020014
1306,N0020015,勞資爭議調解辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020015
1307,N0020016,工會會員大會或會員代表大會委託出席辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020016
1308,N0020017,不當勞動行為裁決辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020017
1309,N0020018,勞資爭議法律及生活費用扶助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020018
1310,N0020019,勞資爭議仲裁辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020019
1311,N0020020,不當勞動行為裁決委員案件審理給付報酬標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020020
1312,N0020021,勞工教育實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020021
1313,N0020022,勞動部對受嚴重特殊傳染性肺炎影響勞工紓困辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020022
1314,N0020023,人力供應業個人資料檔案安全維護計畫及處理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020023
1315,N0020024,外送員權益保障及外送平臺管理法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020024
1316,N0020025,外送員權益保障及外送平臺管理法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020025
1317,N0020026,外送員終止外送服務契約經濟補償辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0020026
1318,N0030001,勞動基準法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030001
1319,N0030002,勞動基準法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030002
1320,N0030003,基本工資審議辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030003
1321,N0030004,勞工退休準備金提撥及管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030004
1322,N0030005,積欠工資墊償基金提繳及墊償管理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030005
1323,N0030006,勞工請假規則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030006
1324,N0030007,工廠法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030007
1325,N0030008,工廠法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030008
1326,N0030009,勞工退休基金收支保管及運用辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030009
1327,N0030010,勞動契約法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030010
1328,N0030011,事業單位僱用女性勞工夜間工作場所必要之安全衛生設施標準,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030011
1329,N0030014,性別平等工作法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030014
1330,N0030015,性別平等工作法施行細則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030015
1331,N0030016,性別平等工作申訴審議處理辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030016
1332,N0030017,性別平等工作法律扶助辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030017
1333,N0030018,育嬰留職停薪實施辦法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030018
1334,N0030019,工作場所性騷擾防治措施準則,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=N0030019
